,id,name,created_at,area,employer,experience,employment,schedule,description,responsibility,requirement,key_skills,salary_from,salary_to
142,34425486,.NET C# разработчик,2019-11-23T23:24:25+0300,Москва,ecomsolutions,От 3 до 6 лет,Полная занятость,Удаленная работа,<p>Looking for Russian speaking .NET C# developer. The job assumes working in an international team.</p> <p>Skills and Knowledge Required:<br />- Good <strong>spoken</strong> and written English<br />- Good programming skills in .NET C#<br />- Relational Database<br />- No SQL Database<br />- Good team player</p>,,Skills and Knowledge Required: - Good spoken and written English. - Good programming skills in .NET C#. - Relational Database. - No SQL Database. - ,"['C#', 'SQL', 'MS SQL', 'C++', 'Visual Studio C#']",3000.0,0.0
143,34556082,Программист 1С Управление торговлей (частичная занятость),2019-11-25T15:38:45+0300,Москва,Олимпик Свим,От 3 до 6 лет,Частичная занятость,Гибкий график,"<p>Компания Proswim.ru - экспертная сеть спортивных магазинов плавательной тематики.<br /><br />Мы будем рады видеть в нашей команде нового сотрудника, который стремится развиваться, получает удовольствие от работы, позитивно настроенного на взаимовыгодное сотрудничество.</p> <p>Присоединяйтесь к команде профессионалов!</p> <p><strong>Обязанности:</strong></p> <ul> <li>Проектирование и программирование доработок 1С Управление торговлей под нужды и специфику учета отдела закупок и других коммерческих подразделений</li> <li>Разработка различных форм отчетов по товародвижению в соответствии с техническими заданиями отдела закупок</li> <li>Прочие доработки различных модулей 1С под нужды и специфику учета Компании (розничный бизнес)</li> <li>В дальнейшем участие в проекте перехода с 1С Управление торговлей 10 на 1С Управление торговлей 11 или Комплексная автоматизация в части обеспечения корректности переноса на новую версию всех доработок и отчетов</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее техническое образование</li> <li>Знание баз 1С: Управление торговлей (версия 10, 11), Комплексная автоматизация, Управление производственным предприятием, Розница, Торговля, Бухгалтерия 8.3, навык доработки вышеперечисленных программ под нужды бизнеса</li> <li>Опыт разработки индивидуальных версий и механизмов учетных программ в торговых компаниях, понимание потребностей розничного бизнеса в части конфигурации 1С</li> <li>Ответственность, самостоятельность, исполнительность, готовность работать на результат.</li> </ul> <strong>Условия:</strong> <ul> <li><strong>сотрудничество на условиях неполной занятости или гибкого рабочего времени</strong>: формат сотрудничества обсуждается индивидуально с успешными кандидатами, <strong>желательна возможность присутствия в офисе несколько раз в неделю</strong></li> <li>оформление в штат (по совместительству или основному месту работы) или договору ГПХ, договору с ИП - на выбор соискателя</li> <li>финансовые условия сотрудничества обсуждаются индивидуально</li> <li>Офис 7 мин. пешком от м. Алексеевская.</li> </ul> <p>Присылайте свои резюме. В сопроводительном письме указывайте, пожалуйста, формат сотрудничества (график работы) и условия оплаты труда, которые были бы Вам интересны.</p>",Проектирование и программирование доработок 1С Управление торговлей под нужды и специфику учета отдела закупок и других коммерческих подразделений. ,"Высшее техническое образование. Знание баз 1С: Управление торговлей (версия 10, 11), Комплексная автоматизация, Управление производственным предприятием, Розница, Торговля, Бухгалтерия...","['1С: Управление Торговлей', '1С: Бухгалтерия', '1С: Розница', '1С: Торговля', '1С: Предприятие 8']",,
144,34678354,Ведущий программист на PHP,2019-11-24T11:38:55+0300,Москва,Технолайт,От 3 до 6 лет,Полная занятость,Полный день,"<p><strong>Обязанности:</strong></p> <p>Мы ищем опытного разработчика, который в состоянии изучить систему для поддержки текущих проектов, а также способного разрабатывать новые сложные приложения, которые постоянно необходимо будет дорабатывать для удобной работы конечными пользователями.</p> <p><strong>Требования:</strong></p> <ul> <li>Опыт программирования от 5 лет</li> <li>Опыт разработки высоконагруженных порталов или интернет-магазинов с нуля</li> <li> <p>Умение программировать с помощью PHP фреймворков</p> </li> <li>Опыт командной работы с использованием систем контроля версий</li> <li>Опыт настройки работы крупных приложений в web проектах: elasticseach, sphinx или подобных</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в офисе/удаленно</li> <li>График работы: 5/2 с 10 до 18 часов</li> <li>Парковка и обеды бесплатно</li> <li>От метро «Тёплый стан» корпоративный автобус (утром и вечером доставка от/до метро, в пути 15 мин)</li> <li>Заработная плата по итогам собеседования</li> <li>Оформление и социальные гарантии по ТК РФ</li> <li>Скидки на продукцию компании</li> </ul>",,Опыт программирования от 5 лет. Опыт разработки высоконагруженных порталов или интернет-магазинов с нуля. Умение программировать с помощью PHP фреймворков. ,[],180000.0,200000.0
145,34711665,Программист,2019-11-24T22:25:03+0300,Москва,Ресурс Менеджмент,От 1 года до 3 лет,Полная занятость,Полный день,"<strong>Обязанности:</strong> <ul><li><br /></li><li>внедрение новых it технологий в деятельность компании</li> <li>Создание и поддержка программы для управления персоналом. Данные в БД, предпочтительно MsSql, PostgreSql, ваш вариант (обоснуйте). Создание приложений для мобильных устройств (IOS, android). Возможность входа в личный кабинет сотрудниками, и клиентам, где будут отображаться личные данные из базы данных.</li> <li>формирование графиков и диаграмм</li> <li>Формирование управленческих отчётностей из программы </li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы</li> <li>Готовность к Полному рабочему дню</li> </ul> <strong>Условия:</strong> <ul> <li>Оформление по тк рф</li> <li>Зп по результатам собеседования</li> </ul>","Внедрение новых it технологий в деятельность компании. Создание и поддержка программы для управления персоналом. Данные в БД, предпочтительно MsSql, PostgreSql...",Опыт работы. Готовность к Полному рабочему дню.,"['Мобильность', 'Ответственное хранение']",,
146,34344888,Программист C++,2019-11-23T12:04:09+0300,Москва,ИНИТИ,От 1 года до 3 лет,Полная занятость,Полный день,"<p>Компания ИНИТИ — разработчик комплексных решений в области консолидации данных, построения ситуационных центров и управления IT- и телеком-инфраструктурой.</p> <p>В данный момент находимся в поиске разработчика для развития системы он-лайн мониторинга состояния различного оборудования.</p> <strong>Обязанности:</strong> <ul> <li>разработка программного обеспечения (преимущественно под ОС Linux)</li> <li>участие в разработке архитектуры ПО</li> </ul> <strong>Требования:</strong> <ul> <li>высшее научно-техническое образование</li> <li>хорошее знание принципов построения ООП, шаблонов проектирования и способов межпоточного взаимодействия</li> <li>уверенное владение языком C++, библиотекой STL</li> <li>опыт создания многопоточных приложений (std::thread, pthread) и использования объектов синхронизации (mutex, condition variable, atomic и т.п.)</li> <li>глубокое понимание структур данных (различные виды деревьев, очередь, стек, список и т.п.)</li> <li>английский язык на уровне чтения технической документации</li> </ul> <strong>Приветствуется:</strong> <ul> <li>опыт работы с ОС Linux</li> <li>навыки использования инструментария g++, cmake, git, kdevelop, valgrind (memcheck, callgrind, helgrind)</li> <li>опыт разработки интерпретатора или компилятора языка программирования</li> <li>опыт разработки кросс-платформенных приложений</li> <li>опыт работы с протоколом SNMP</li> </ul> <strong>Условия:</strong> <ul> <li>оформление по ТК</li> <li>ежегодный оплачиваемый отпуск</li> <li>график работы (10:00-18:00) (сб, вс выходные)</li> <li>испытательный срок 1-3 мес</li> <li>офис 10 мин пешком от м.Серпуховская</li> <li>дружный молодой коллектив</li> </ul>",Разработка программного обеспечения (преимущественно под ОС Linux). Участие в разработке архитектуры ПО.,"Высшее научно-техническое образование. Хорошее знание принципов построения ООП, шаблонов проектирования и способов межпоточного взаимодействия. Уверенное владение языком C++, библиотекой...","['C++', 'STL']",160000.0,0.0
147,33744101,ASP.NET Developer (MVC),2019-11-23T23:56:02+0300,Москва,Элемент 5,От 1 года до 3 лет,Полная занятость,Полный день,"<p> </p> <p><strong>Кто мы?</strong></p> <p>«Элемент 5» - российская компания со специализацией в области проектирования, разработки и поддержки заказных программных приложений широкого назначения, а также организации эффективного управления сложными проектами.</p> <p>На рынке ИТ мы существуем с 2007 года. За это время было реализовано более 300 успешных проектов. Стабильность – это про нас!</p> <p>В числе наших клиентов такие компании как: Газпром нефть, Х5 Retail Group, Росатом, Роснефть, Открытые технологии, Мегафон, Лукойл.</p> <p>Сейчас мы усиливаем команду разработки и ищем человека, который смог бы вместе с нами разрабатывать, развивать и внедрять продукты компании – Е5 Управление активами корпораций, Е5 Управление производством. Почитать о них можно тут http://sam.efive.ru/</p> <p><strong>Как делаем?</strong></p> <p>Мы используем open source решения, такие как .net core<br />Технологический стэк:<br />Frontend : HTML5, css, TypeScript, DevExtreme<br />Backend : ASP.Net Core, EntityFramework, MS SQL Server/ PostgeSql<br />Cредства равертывания : Tfs, Docker</p> <p><strong>Какие профессиональные навыки нам важны?</strong></p> <ul> <li>Опыт работы в качестве .NET разработчика на C# - <strong>не менее 3 лет.</strong></li> <li>Опыт разработки веб-приложений на <strong>ASP.NET </strong>-<strong> не менее 2 лет.</strong></li> <li>Знание MVC, TypeScript, .NET Framework, Entity Framework, SQL.</li> <li>Знание принципов веб-разработки (протокол HTML, CSS).</li> <li><strong>Умение разбираться в чужом коде.</strong></li> <li>Знание общих принципов документирования и оформления кода, умение следовать стандартам кодирования.</li> <li>Высшее образование (возможно, неоконченное).</li> <li>Английский язык: технический - обязательно, разговорный - приветствуется.</li> </ul> <p><strong>Что мы приветствуем?</strong></p> <ul> <li>Опыт работы с JS-фреймворком Angular 4, либо с React, VueJS, Knockout.</li> <li>Знание и использование основных шаблонов проектирования.</li> <li>Опыт работы с системами багтрекинга/обработки заявок (jira, bugzilla, redmine).</li> </ul> <p><strong>Чем придется заниматься?</strong></p> <ul> <li>Проектирование и разработка новых информационных систем на базе современных технологий.</li> <li>Доработка и сопровождение существующих информационных систем, в соответствии с ТЗ.</li> <li>Взаимодействие с внутренней и внешней командами разработки.</li> <li>Поддержание описания архитектуры в актуальном состоянии.</li> </ul> <p><strong>Перспектива роста/развития по данной позиции</strong> No limits. От Middle-разработчика до тим/тех лида.</p> <p><strong>Чем мы как компания/проект отличаемся от других?</strong></p> <p>Е5 - компания заинтересованных людей. Мы работаем не только для заказчика, но и для себя. Основной ценностью нашей компании всегда было то, что каждый сотрудник может проявить инициативу, повлиять на ситуацию, высказаться и к его мнению прислушаются.</p> <p><strong>Почему стоит идти к нам?</strong></p> <p>Мы небольшая и дружная компания, в которой отсутствуют бюрократия и микроменеджмент, все вопросы решаются очень быстро. Отношения построены на доверии, мы стараемся помогать друг другу во всех вопросах, обмениваемся опытом, знаниями, навыками. Тот, кто ищет стабильную работу на много лет, будет доволен компанией, менеджерами и задачами.</p> <p>Иногда мы любим вместе отдохнуть, регулярно устраиваем как мероприятия внутри офиса, так и выездные мероприятия. Под новый год традиционно выезжаем всем офисом кататься на сноубордах, коньках и плюшках. А летом, выезжаем на Строгинское водохранилище кататься на сапах, лодках, играть в волейбол и стрелять из лука.</p> <p><strong>Что мы предлагаем?</strong></p> <p><strong>По условиям:</strong></p> <p><strong>Есть ли испытательный срок и сколько он длится? </strong>3 месяца</p> <p><strong>Овертаймы, как часто бывают, какой подход к оплате? </strong>Овертаймы бывают, без принуждений, обычно в критических ситуациях. Компенсируются отгулами.</p> <p><strong>Какой график работы? </strong>Гибкий, основное время с 10:00 до 19:00.</p> <p><strong>Есть ли возможность работать удаленно какие-то дни? </strong>Да, иногда возможно договориться, поработать несколько дней вне офиса.</p> <p><strong>Количество дней отпуска? </strong>28 календарных дней, которые могут разбиваться.</p> <p><strong>В офисе открытая или закрытая планировка? </strong>Офис типа open space.</p> <p><strong>Соцпакет (другое): </strong>Оплачиваемая медицинская страховка, маленькие ежедневные радости (чай, кофе, десерты, фрукты и пр.).</p> <p><strong>Оформление:</strong> по ТК РФ.</p> <p><strong>Адрес офиса: </strong>Москва, Варшавское шоссе,</p> <p><strong>По процессу:</strong></p> <p><strong>Есть ли тестовое задание? </strong>Нет</p> <p><strong>Кто ревьювит резюме? </strong>HR =&gt;Технический директор + Руководитель продукта</p> <p><strong>Сколько этапов интервью, с кем? </strong>Телефонное интервью (HR), техническое интервью (Технический директор + Руководитель продукта).</p>","Элемент 5» - российская компания со специализацией в области проектирования, разработки и поддержки заказных программных приложений широкого назначения, а также организации...",Какие профессиональные навыки нам важны? Опыт работы в качестве .NET <highlighttext>разработчика</highlighttext> на C# - не менее 3 лет. Опыт разработки веб...,"['ASP.NET', 'C#', 'HTML', '.NET Framework', 'Entity Framework', 'SQL', 'CSS', 'MVC']",130000.0,0.0
148,34425097,Программист NodeJS,2019-11-23T21:33:53+0300,Москва,ЮТК,От 1 года до 3 лет,Полная занятость,Полный день,"<p><strong>Мы cрочно ищем крутого разработчика, который станет частью нашей дружной и слаженной команды. </strong></p> <p><strong>Что тебя ждет?</strong></p> <ul> <li><strong>Большой, долгосрочный проект</strong></li> <li><strong>Интересные и сложные задачи </strong></li> </ul> <p>Каким мы видим успешного кандидата:</p> <ul> <li>Опыт профессиональной работы WEB разработчиком;</li> <li>Отличные знания NodeJS;</li> <li>Опыт работы с базами данных PostgreSQL и построением SQL-запросов;</li> <li>Опыт разработки API;</li> <li>Желание развиваться в сторону Fullstack разработки;</li> <li>Знание git или другой системы контроля версий;</li> <li>Знание английского языка (технический).</li> </ul> <p>Как плюс:</p> <ul> <li>Умение работать в команде;</li> <li>Хорошее знание JavaScript, ReactJS;</li> <li>Знание Python будет являться преимуществом;</li> <li>Хорошие коммуникативные навыки (умение предлагать и принимать варианты технологических решений);</li> <li>Умение структурировать задачи и оценивать сроки.</li> </ul> <p>Задачи и обязанности:</p> <ul> <li>Разработка веб приложений;</li> <li>Разработка технических решений и архитектуры приложений;</li> <li>Участие в полном цикле разработки - аналитика, программирование, тестирование;</li> <li>Взаимодействие с продуктовой командой (разработчики, тестировщики, бизнес-аналитик, дизайнер) и смежными командами;</li> <li>Участие в командном планировании.</li> </ul> <p>А еще:</p> <ul> <li>Оформление ТК РФ;</li> <li>Удобный офис;</li> <li>Дружелюбный коллектив.</li> </ul>","Участие в полном цикле разработки - аналитика, программирование, тестирование. Взаимодействие с продуктовой командой (<highlighttext>разработчики</highlighttext>, тестировщики, бизнес-аналитик, дизайнер) и смежными командами. ",Опыт профессиональной работы WEB <highlighttext>разработчиком</highlighttext>. Отличные знания NodeJS. Опыт работы с базами данных PostgreSQL и построением SQL-запросов. ,"['Node.js', 'Git', 'PostgreSQL', 'API']",120000.0,170000.0
149,34499865,Программист 1С,2019-11-23T10:29:49+0300,Москва,"Finex International, Inc.",Нет опыта,Полная занятость,Полный день,"<p><strong>Крупной российской торгово-производственной компании требуется ОПЫТНЫЙ ПРОГРАММИСТ 1С.</strong></p> <p><strong>Обязанности</strong></p> <p>Второй программист 1С в отдел IT.</p> <p>В основном доработка конфигурации 1С на основе сильно изменённой УПП 1.2 (многопередельное нетиповое производство, торговля, CRM), изредка типовые ЗиУП и БП и доработка правил обмена между ними (КД).</p> <p>Для УПП потребуется связь с внешними системами - интернет-телефония, gmail, сервисы SMS рассылок, сайт компании, трекер задач, плюс всё тому подобное, что пока не придумали, но непременно понадобится.</p> <p>Администрирование пользователей и прямое взаимодействие с ними (понимать, чего они хотят и разъяснять им результат своей работы в части, их касающейся).</p> <p><strong>Требования</strong></p> <p>Желателен опыт работы с УПП 1.х или хотя бы УТ 10.х.</p> <p>Обязательно хорошее знание обычных форм.</p> <p>Успешное прохождение тестирования.</p> <p><strong>Условия</strong></p> <p>Работа в крупной торгово-производственной компании.</p> <p>Оклад по результатам собеседования + премиальные. Обсуждается индивидуально на собеседовании.</p> <p>Собеседование проводится в центральном офисе в центре Москвы в 3-х минутах от метро Сретенский бульвар, Тургеневская, Чистые пруды.</p>","В основном доработка конфигурации 1С на основе сильно изменённой УПП 1.2 (многопередельное нетиповое производство, торговля, CRM), изредка типовые...",Желателен опыт работы с УПП 1.х или хотя бы УТ 10.х. Обязательно хорошее знание обычных форм.,"['1С программирование', '1С: Торговля и склад', '1С: Зарплата и управление персоналом', '1С: Управление Производственным Предприятием', '1С: Управление Торговлей', 'Обновление конфигурации 1С']",120000.0,180000.0
150,34179393,Программист 1С,2019-11-25T15:29:46+0300,Москва,Магуро,От 1 года до 3 лет,Полная занятость,Полный день,"<p>В связи с расширением объема работ и увеличением штата в торгово-производственную компанию приглашаем <strong>Программиста 1С.</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Сопровождение информационной структуры на базе 1С 8.2, 8.3;</li> <li>Разработка и внедрение новых механизмов, отчетов и обработок;</li> <li>Консультирование пользователей;</li> <li>Интеграция с другими информационными системами;</li> </ul> <strong>Требования:</strong> <ul> <li>Образование профильное;</li> <li>Знание типовых конфигураций УПП 1.3, БП 3.0, ЗУП 3.1;</li> <li>Знание основ бухгалтерского учет;</li> <li>Опыт работы программистом 1С от 2 -х лет;</li> <li>Коммуникабельность ответственность;</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление по ТК;</li> <li>График работы 5/2 с 9.00 до 18.00, возможна удаленная работа с посещением офиса 1 раз в неделю;</li> <li>Рассматриваем кандидатов из других областей и регионов;</li> <li>Заработная плата по результатам собеседования, стабильные выплаты 2 раза в месяц.</li> <li>Просьба в сопроводительном письме указывать сумму ожидаемого дохода;</li> <li>Место работы: г. Москва, м.Смоленская (синяя ветка), Трубниковский пер., в декабре 2019 г. планируется переезд в офис по адресу: 2-Рощинский проезд.</li> </ul>","Сопровождение информационной структуры на базе 1С 8.2, 8.3. Разработка и внедрение новых механизмов, отчетов и обработок. ","Знание типовых конфигураций УПП 1.3, БП 3.0, ЗУП 3.1. Знание основ бухгалтерского учет. Опыт работы <highlighttext>программистом</highlighttext> 1...","['1С: Управление Производственным Предприятием', '1С: Зарплата и управление персоналом', 'Бухгалтерская отчетность', 'Бухгалтерский учет']",120000.0,130000.0
151,32312098,GoLang разработчик,2019-11-25T19:46:32+0300,Москва,Управление Бизнесом,От 1 года до 3 лет,Полная занятость,Удаленная работа,"<p>Мы - международный инвестиционный холдинг, специализирующийся на создании и развитии инновационных и креативных проектов в сфере IT и мобильных технологий.</p> <p> </p> <p><strong>Требования к кандидату:</strong></p> <p>Успешный кандидат должен обладать следующими навыками:</p> <ul> <li>Опыт промышленной разработки на GoLang от года</li> <li>Опыт создания и настройки распределенных сервисов</li> <li>Знание, как минимум еще одного языка программирования (C/C++, Java, Python, Javascript/Node.js, ...) с опытом промышленной разработки от 2-х лет</li> <li>Хорошее знание сетевых протоколов и транспорта HTTP</li> <li>Знание принципов/опыт построения высоконагруженных систем и проектирование API для них</li> <li>Опыт работы с git</li> <li>Опыт работы с unix системами</li> <li>Опыт работы с go-kit</li> <li>Опыт работы с gRPC</li> <li>Понимание основ DDD.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с протоколом WebSocket</li> <li>Опыт работы с MongoDB, PostgreSQL, Redis</li> <li>Опыт работы с Kafka/RabbitMQ/Nats</li> <li>Опыт работы с Docker</li> <li>Опыт работы с Kubernetes/helm</li> <li>Опыт работы с системами непрерывной интеграции (CI) / непрерывной доставки (CD)</li> <li>Опыт разработки сервисно-ориентированных решений</li> <li>Понимание основ реляционных/не реляционных баз данных</li> <li>Знание Lua</li> <li>Опыт с Tarantool</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Удаленная работа. Ура! тратить время на дорогу в офис не нужно</li> <li>Высокая оплата труда, обсуждается с успешным кандидатом</li> <li>Участие в крупных, амбициозных проектах, ориентированных на европейский рынок</li> <li>Работа в связке со специалистами высокого уровня.</li> </ul> <p> </p> <p> </p>",,Успешный кандидат должен обладать следующими навыками: Опыт промышленной разработки на GoLang от года. Опыт создания и настройки распределенных сервисов. ,"['Git', 'Linux', 'Golang', 'C/C++', 'Node.js', 'PHP', 'NoSQL']",100000.0,200000.0
152,34570334,Инженер-программист / Software Engineer – Java Developer в Австрии,2019-11-23T12:07:15+0300,Москва,ISG Personalmanagement GmbH,От 3 до 6 лет,Полная занятость,Полный день,"<p>Предлагаем работу Инженером-программистом в успешной и быстрорастущей компании с мировым именем.</p> <p>У вас откроется возможность профессионально вырасти и получить глубокую компетенцию в сфере искусственного интеллекта. <strong>Команда набирается в Австрии город Вена.</strong></p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка продукта Performance Monitoring Solution на Java (Java, GIT, Jenkins, Gradle, Eclipse / IntelliJ)</li> <li>Специализация Full Stack или Server-Backend</li> <li>Взаимодействие с местными и международными командами разработчиков</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Законченное высшее техническое образование связанное с ИТ (диплом бакалавра или магистра)</li> <li>Опыт разработки на Java, включая архитектурный дизайн</li> <li>Написание автоматических тестов на Java</li> <li>Готовность к изучению новых технологий</li> <li>Свободное владение устным и письменным английским языком</li> </ul> <p> </p> <p><strong>Наши преимущества:</strong></p> <ul> <li>Обучение и возможность работы с новыми технологиями</li> <li>Работа по настоящим Agile/Scrum практикам</li> <li>Коммуникация в команде профессионалов со всего мира</li> <li>Официальное трудоустройство, полный социальный пакет</li> <li><strong>Оформление визы и полная поддержка при переезде с семьёй</strong></li> <li>Годовая компенсация до вычета налогов составляет от 50 000 евро до 75 000 евро - в зависимости от конкретной квалификации и соответствующего профессионального опыта</li> </ul> <p> </p> Если вы заинтересованы в этой вакансии, мы ждем ваше резюме в формате PDF и на английском языке по электронной почте.","...Java (Java, GIT, Jenkins, Gradle, Eclipse / IntelliJ). Специализация Full Stack или Server-Backend. Взаимодействие с местными и международными командами <highlighttext>разработчиков</highlighttext>.","Законченное высшее техническое образование связанное с ИТ (диплом бакалавра или магистра). Опыт разработки на Java, включая архитектурный дизайн. ","['Eclipse', 'SQL', 'Английский язык', 'Умение работать в коллективе', 'Java']",3750.0,6250.0
153,34545888,Программист С,2019-11-25T11:21:26+0300,Москва,QTECH,От 1 года до 3 лет,Проектная работа,Удаленная работа,"<p>Программист С (аутсорс, фриланс)</p> <p> </p> <p>Компания Qtech занимается разработкой и производством телекоммуникационного оборудования.</p> <p>Мы приглашаем программистов к сотрудничеству на проектной основе.</p> <p><strong>Задачи:</strong></p> <p>- Разработка ПО для абонентских устройств (домашние роутеры, plc и т.д.)</p> <p>- Разработка тестов к реализованному функционалу</p> <p><strong>Ожидаем от Вас:</strong></p> <p>- Отличное знание языка С</p> <p>- Хорошее знание Linux internals, опыт программирования под Linux</p> <p>- Опыт разработки и отладки сетевых приложений, знание сетей и принципов их работы</p> <p> </p> <p> </p>","Компания Qtech занимается разработкой и производством телекоммуникационного оборудования. - Разработка ПО для абонентских устройств (домашние роутеры, plc и т.д.). - ","Отличное знание языка С. - Хорошее знание Linux internals, опыт программирования под Linux. - Опыт разработки и отладки сетевых приложений, знание сетей...",[],,
154,34327277,Ведущий программист .Net / Senior .Net Developer (удалённо),2019-11-25T13:25:16+0300,Москва,Надёжные Сетевые Решения,От 3 до 6 лет,Полная занятость,Удаленная работа,"<p>В команду разработки Системы лояльности RapidSoft ищем талантливых программистов в штат компании на полный рабочий день <strong>для удаленной работы</strong>.</p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Работа над крупными высоконагруженными Web приложениями (.NET Core, ASP.NET MVC/WCF/C#/ Microsoft SQL Server)</li> <li>Ответственность целиком за функциональный/архитектурный блок приложения</li> <li>Техническое управление группой разработчиков (детализация и постановка задач, контроль исполнения)</li> <li>Участие в разработке и развитии архитектуры продукта</li> <li>Написание высококачественного кода</li> </ul> <p> </p> <p><strong>О нас:</strong></p> <ul> <li>Разработка платформы автоматизации отношений с клиентами в крупных банках и розничных компаниях для десятков миллионов клиентов.</li> <li>Возможности профессионального роста и развития,— мы всегда стараемся использовать лучшие технологии и инструменты, оплачиваем курсы, даём возможность посещать конференции.</li> <li>Дружный коллектив, отсутствие бюрократии, мы исповедуем рационализм в методиках разработки.</li> </ul> <p> </p> <ul> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы над крупными коммерческими проектами (длительностью более полугода) от 3 лет на роли старшего разработчика</li> <li>Хорошее владение и понимание технологии приложений на ASP.NET MVC, WCF, Microsoft SQL Server</li> <li>Глубокое понимание теории СУБД, сетевых взаимодействий</li> <li>Знание и практический опыт работы с ORM (EF, Dapper и т.д.)</li> <li>Владение OOD/OOP, TDD, практиками рефакторинга</li> <li>Знание и практический опыт работы с HTML, CSS, JQuery, JavaScript, REST API и AngularJS будет плюсом</li> </ul> <p>Преимуществом будет:</p> <ul> <li>Знание Design Patterns, SOLID;</li> <li>Знание и практический опыт работы c DI-фреймворками (Unity, MEF, AutoFack и т.д.)</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Оформление по ТК, удобный офис в 10 мин пешком от метро Октябрьское поле</li> <li>Фрукты, орехи, чай, кофе, летом холодные напитки в офисе</li> <li>Гибкий график работы и отпусков по согласованию внутри команды</li> <li>100% оплата больничного листа</li> <li>Оплачиваемое участие в проф. конференциях и повышение квалификации</li> </ul>","Ответственность целиком за функциональный/архитектурный блок приложения. Техническое управление группой <highlighttext>разработчиков</highlighttext> (детализация и постановка задач, контроль исполнения). Участие в разработке...",Опыт работы над крупными коммерческими проектами (длительностью более полугода) от 3 лет на роли старшего <highlighttext>разработчика</highlighttext>. Хорошее владение и понимание...,"['C#', 'MS SQL', '.NET Framework', 'HTML', 'ООП', 'CSS', 'XML', 'ASP.NET', 'MVC', 'jQuery', 'HTML5', 'Git', 'Atlassian Jira', 'Atlassian Confluence']",100000.0,170000.0
